     2578      172     5493     5482       71       71     MECO : separation
     2579      173     5474     5462       72       72     
     2580      174     5456     5499       73       73     
     2581      175     5453     5513       74       74     
     2582      176     5446     5529       74       74     
     2583      177     5439     5546       75       75     
     2584      178     5448     5563       76       76     
     2585      179     5438     5580       76       76     
     2586      180     5404     5598       77       77     
     2587      181     5345     5615       78       78     
     2588      182     5264     5633       79       79     
     2589      183     5165     5651       79       79     
     2590      184     5054     5670       80       80     
     2591      185     4951     5688       81       81     
     2592      186     4851     5707       82       81     
     2593      187     4751     5726       82       82     
     2594      188     4648     5746       83       83     
     2595      189     4547     5766       83       83     
     2596      190     4445     5785       84       84     
     2597      191     4345     5804       84       85     
     2598      192     4244     5824       85       86     
     2599      193     4141     5845       86       87     
     2600      194     4038     5867       86       87     
     2601      195     3940     5888       87       88     
     2602      196     3836     5909       88       88     
     2603      197     3735     5931       88       89     
     2604      198     3630     5953       89       90     
     2605      199     3527     5975       90       90     
     2606      200     3423     5997       90       91     
     2607      201     3318     6020       91       91     
     2608      202     3214     6042       92       92     
     2609      203     3109     6065       92       92     
     2610      204     3002     6090       93       93     
     2611      205     2897     6113       94       94     
     2612      206     2793     6137       94       94     
     2613      207     2689     6161       95       95     
     2614      208     2585     6185       95       95     
     2615      209     2481     6209       96       96     
     2616      210     2379     6234       96       96     
     2617      211     2277     6258       97       97     
     2618      212     2178     6283       97       98     
     2619      213     2080     6308       98       98     
     2620      214     1986     6334       98       99     
     2621      215     1891     6359       99       99     
     2622      216     1801     6385       99      100     
     2623      217     1728     6408       99      100     
     2624      218     1637     6437      100      101     
     2625      219     1564     6464      100      102     
     2626      220     1498     6490      101      102     
     2627      221     1442     6517      101      103     
     2628      222     1396     6544      101      103     
     2629      223     1369     6571      102      104     
     2630      224     1342     6598      102      104     
     2631      225     1336     6625      103      105     
     2632      226     1345     6654      103      105     
     2633      227     1367     6682      103      106     
     2634      228     1362     6710      104      106     
     2635      229     1349     6738      104      107     
     2636      230     1337     6767      104      107     
     2637      231     1326     6796      105      108     
     2638      232     1317     6826      105      108     
     2639      233     1309     6855      105      109     
     2640      234     1304     6885      105      109     
     2641      235     1290     6915      106      110     
     2642      236     1277     6945      106      110     
     2643      237     1252     6977      106      111     
     2644      238     1228     7006      106      111     
     2645      239     1205     7037      107      112     
     2646      240     1181     7068      107      112     
     2647      241     1159     7099      107      113     
     2648      242     1138     7130      107      114     
     2649      243     1117     7162      108      114     
     2650      244     1097     7194      108      114     
     2651      245     1077     7226      108      115     
     2652      246     1058     7259      108      115     
     2653      247     1040     7291      108      115     
     2654      248     1022     7323      108      116     
     2655      249     1005     7356      109      116     
     2656      250      989     7389      109      117     
     2657      251      974     7422      109      118     
     2658      252      960     7456      109      118     
     2659      253      946     7490      109      118     
     2660      254      934     7524      109      118     
     2661      255      923     7558      109      119     
     2662      256      913     7592      109      119     
     2663      257      905     7624      109      120     
     2664      258      898     7660      109      120     
     2665      259      891     7695      109      120     
     2666      260      886     7732      109      121     
     2667      261      882     7766      109      121     
     2668      262      880     7802      109      122     
     2669      263      880     7838      109      122     
     2670      264      880     7874      109      122     
     2671      265      882     7910      109      122     
     2672      266      884     7947      109      123     
     2673      267      889     7984      109      123     
     2674      268      894     8021      109      124     
     2675      269      901     8058      109      124     
     2676      270      909     8095      109      125     
     2677      271      919     8135      109      125     
     2678      272      929     8173      109      125     
     2679      273      941     8211      109      126     
     2680      274      954     8249      109      126     
     2681      275      968     8288      109      126     
     2682      276      982     8327      109      127     
     2683      277      998     8366      108      127     
     2684      278     1014     8405      108      128     
     2685      279     1031     8445      108      128     
     2686      280     1049     8485      108      128     
     2687      281     1068     8525      108      128     
     2688      282     1088     8565      108      129     
     2689      283     1108     8605      108      129     
     2690      284     1130     8646      107      129     
     2691      285     1151     8687      107      130     
     2692      286     1173     8728      107      130     
     2693      287     1196     8770      107      130     
     2694      288     1219     8811      106      130     
     2695      289     1242     8853      106      131     
     2696      290     1266     8894      106      131     
     2697      291     1291     8936      106      131     
     2698      292     1316     8979      105      132     
     2699      293     1342     9022      105      132     
     2700      294     1367     9066      105      132     
     2701      295     1393     9109      104      132     
     2702      296     1419     9152      104      133     
     2703      297     1446     9197      104      133     
     2704      298     1473     9241      104      133     
     2705      299     1500     9285      103      134     
     2706      300     1528     9330      103      134     
     2707      301     1556     9376      103      134     
     2708      302     1584     9420      102      134     
     2709      303     1611     9465      102      135     
     2710      304     1642     9513      102      135     
     2711      305     1670     9558      101      135     
     2712      306     1699     9604      101      135     
     2713      307     1728     9651      100      136     
     2714      308     1757     9698      100      136     
     2715      309     1787     9745       99      136     
     2716      310     1817     9792       99      136     
     2717      311     1846     9840       98      136     
     2718      312     1876     9888       98      137     
     2719      313     1905     9935       98      137     
     2720      314     1936     9984       97      137     
     2721      315     1966    10033       96      137     
     2722      316     1997    10082       96      138     
     2723      317     2027    10131       96      138     
     2724      318     2057    10180       95      138     
     2725      319     2088    10230       95      138     
     2726      320     2119    10280       94      138     
     2727      321     2150    10330       94      139     
     2728      322     2181    10380       93      139     
     2729      323     2212    10430       92      139     
     2730      324     2243    10480       92      139     
     2731      325     2274    10532       91      139     
     2732      326     2306    10583       90      139     
     2733      327     2336    10635       90      140     
     2734      328     2368    10687       90      140     
     2735      329     2399    10740       89      140     
     2736      330     2432    10793       88      140     
     2737      331     2462    10844       88      140     
